ID,Name,Club,Club Logo
211920,M. Grüttner, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
156437,P. Pentke, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
193679,M. Correia, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
218534,S. Adamyan, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
225939,J. George, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
209194,S. Nachreiner, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
238666,A. Nandzik, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
210004,B. Saller, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
213644,A. Geipl, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
205455,A. Weis, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
208637,M. Lais, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
238594,A. Dej, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
238642,J. Nietfeld, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
229277,J. Föhrenbach, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
229923,S. Stolze, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
165176,S. Freis, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
221024,A. Sørensen, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
208983,O. Hein, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
204637,J. Derstroff, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
238780,D. Volkmer, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
239121,H. Al Ghaddioui, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
244280,A. Fein, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
176592,M. Palionis, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
238667,A. Odabas, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
240027,A. Vrenezi, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
238669,S. Kopp, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
239494,M. Thalhammer, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
228510,H. Hyseni, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
240218,A. Weidinger, SSV Jahn Regensburg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jahn_Regensburg_logo2014.svg/225px-Jahn_Regensburg_logo2014.svg.png
211703,M. Schnatterer,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
202873,K. Müller,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
183565,A. Feick,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
222553,S. Griesbeck,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
183573,N. Theuerkauf,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
199305,M. Wittek,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
235419,N. Dovedan,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
199347,T. Beermann,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
177083,R. Strauß,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
211952,M. Thiel,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
212242,R. Andrich,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
236533,R. Glatzel,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
200466,V. Eicher,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
208589,K. Pusch,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
224980,M. Busch,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
231227,N. Dorsch,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
216199,P. Mainka,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
229286,T. Skarke,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
200954,D. Thomalla,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
238065,K. Lankford,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
244040,P. Schmidt,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
241993,O. Steurer,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
224662,M. Multhaup,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
242974,K. Sessa,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
243975,G. Kılıç,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
243973,T. Reithmeir,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
239510,M. Köbbing,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
245515,J. Brändle,1. FC Heidenheim 1846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/1._FC_Heidenheim_1846.svg/225px-1._FC_Heidenheim_1846.svg.png
216408,L. Spalvis,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
189383,M. Albæk,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
201925,K. Kraus,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
211732,T. Thiele,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
239567,J. Löhmannsröben,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
210304,H. Zuck,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
181149,A. Hainault,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
223147,J. Biada,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
239021,T. Bergmann,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
137708,F. Dick,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
200953,C. Hemlein,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
237635,F. Pick,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
204420,J. Sternberg,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
233880,G. Fechner,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
236553,E. Huth,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
223767,O. Özdemir,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
229998,D. Schad,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
183070,W. Hesl,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
245288,L. Gottwalt,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
244454,D. Esmel,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
236536,J. Sievers,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
245543,C. Kühlwetter,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
236613,L. Grill,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
242525,C. Sickinger,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
244211,F. Botiseriu,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
246264,J. Scholz,1. FC Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Logo_1_FC_Kaiserslautern.svg/300px-Logo_1_FC_Kaiserslautern.svg.png
200316,T. Horn,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
208334,J. Hector,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
223033,Jorge Meré,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
183714,S. Terodde,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
225199,V. Koziello,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
189234,M. Risse,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
210489,L. Schaub,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
198113,M. Höger,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
194053,L. Sobiech,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
210287,J. Córdoba,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
198617,D. Drexler,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
202276,S. Zoller,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
193098,C. Clemens,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
211826,R. Czichos,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
201342,F. Sørensen,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
52498,M. Lehmann,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
215441,S. Guirassy,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
158657,T. Kessler,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
235407,S. Özcan,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
234385,N. Hauptmann,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
222692,B. Schmitz,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
231874,J. Horn,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
225692,M. Bader,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
241925,C. Führich,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
238379,N. Nartey,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
241736,Y. Bisseck,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
241091,B. Scott,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
245176,J. Bartels,1. FC Köln,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/1._FC_Koeln_Logo_2014%E2%80%93.svg/270px-1._FC_Koeln_Logo_2014%E2%80%93.svg.png
178032,R. Brégerie,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
193211,A. Ignjovski,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238802,P. Türpitz,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238977,C. Beck,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
169404,J. Fejzić,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
211691,R. Weil,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238971,M. Niemeyer,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
239752,S. Schäfer,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238784,B. Rother,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
229384,N. Hammann,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238636,R. Preißinger,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238970,N. Butzen,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238979,C. Handke,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
213922,D. Erdmann,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
212248,F. Lohkemper,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
241967,M. Costly,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
239928,T. Müller,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
223925,A. Brunst,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
223993,M. Osei Kwadwo,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
238974,T. Chahed,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
233514,J. Abu Hanna,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
216503,C. Laprevotte,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
244390,M. Bülter,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
224349,M. Seidel,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
244060,P. Harant,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
237321,M. Berisha,1. FC Magdeburg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/1._FC_Magdeburg.svg/270px-1._FC_Magdeburg.svg.png
228414,Matheus Pereira,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/1._FC_N%C3%BCrnberg_logo.svg/270px-1._FC_N%C3%BCrnberg_logo.svg.png
193425,H. Behrens,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/1._FC_N%C3%BCrnberg_logo.svg/270px-1._FC_N%C3%BCrnberg_logo.svg.png
205194,Ewerton,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/1._FC_N%C3%BCrnberg_logo.svg/270px-1._FC_N%C3%BCrnberg_logo.svg.png
217242,Y. Kubo,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/1._FC_N%C3%BCrnberg_logo.svg/270px-1._FC_N%C3%BCrnberg_logo.svg.png
203725,V. Misidjan,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/1._FC_N%C3%BCrnberg_logo.svg/270px-1._FC_N%C3%BCrnberg_logo.svg.png
